"Date de création","Date de modification","concept","specificity","context","grammar, syntax, context","frequency","keyword","Pronunciation","Listen to the example","entry letter","French","An example of how this word is used:","French translation/meaning of the English example","plural and/or 3rd person form","antonyms","synonyms","homonyms","comparative","superlative","infinitive","simple past","past participle","present participle","frequent uses","For more","Id","image","video","CL syntax pdf","Look it up in Wordnik!"
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"plural",,"uncles","MF81934.mp3","MS1510.mp3",,"oncles","""uncles"" is the plural of:  uncle",,,,,,,,,,,,,,10372,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,,,"uncomfortable","MF61222.mp3","MS1511.mp3",,"mal à l'aise, gêné","I'm uncomfortable here. Can't we go somewhere else?",,,,,,,,,,,,,,10373,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","uncommon","MF43129.mp3","EX43129.mp3",,"peu fréquent, peu commun","Earthquakes are uncommon occurrences on the east coast of the U.S.","Les tremblements de terre sont peu fréquents sur la Côte Est des Etats-Unis.",,"frequent, often, common","rare, unusual, unique, exceptional",,,,,,,,,,10374,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unconscious","MF43130.mp3","EX43130.mp3",,"inconscient","Mrs. Durand was unconscious for five minutes after she crashed her cart into the cans of peas at the supermarket.","Mme Durand est restée cinq minutes sans connaissance après avoir embouti le rayon des petits pois au supermarché avec son caddie.",,"conscious, aware","comatose, senseless",,,,,,,,,"For more, see: ""faint"" ""pass out"" ""unaware""",10375,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unconventional","MF43131.mp3","EX43131.mp3",,"peu conventionnel, original","She comes from an unconventional family.  Her father stays at home and her mother works.","Elle a une famille peu conventionnelle. Chez elle, c'est le père qui reste à la maison et la mère qui travaille à l'extérieur.",,"conventional, traditional","original, untraditional",,,,,,,,,"For more, see: ""convention"" ""tradition""",10376,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","uncountable nouns","MF43132.mp3","EX43132.mp3",,"non dénombrable / innombrable, incalculable","Sugar, salt and sand are uncountable nouns.","Le sucre, le sel et le sable sont des noms non dénombrables.",,"numerable","countless, numerous",,,,,,,,,"For more, see: ""amount"" ""count""",10377,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective",,"uncovered","MF61224.mp3","MS1512.mp3",,"découvert","Leave the dough uncovered for a few more minutes.",,,"covered","open, bare, exposed, naked",,,,,,,,,,10378,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","undecided","MF43133.mp3","EX43133.mp3",,"indécis","Make up your mind!  You're so undecided.","Fais ton choix ! Tu es tellement indécis.",,"decided, determined","undetermined, uncertain",,,,,,,,,"For more, see: ""decision"" ""decide""",10379,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","undependable","MF43134.mp3","EX43134.mp3",,"peu sûr, peu fiable","Be careful. Your car is too undependable for such a trip.","Fais attention, ta voiture n'est pas suffisamment sûre pour entreprendre un tel voyage.",,"dependable, reliable, responsible","unreliable, untrustworthy, irresponsible",,,,,,,,,"For more, see: ""dependable"" ""unreliable"" ""depend on""",10380,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","under","MF61225.mp3","EX18156a.mp3",,,"""Under the circumstances...""","Etant donné les circonstances...",,,,,,,,,,,,,10381,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"preposition","VH","under","MF24436.mp3","EX24436.mp3","b","sous","This house is under construction. It is said that a treasure is lying under the oak tree in the garden.","Cette maison est en construction. On dit qu'il y a un trésor sous le chêne dans le jardin.",,"over, above",,,,,,,,,,"For more, see: ""under pressure"" ""below"" ""beneath"" ""underneath""",10382,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"preposition","VH","under","MF24435.mp3","EX24435.mp3","a","sous les ordres de","The Captain has 34 men under him.","Le Capitaine a 34 hommes sous ses ordres.",,"over, above",,,,,,,,,,"For more, see: ""under pressure"" ""below"" ""beneath"" ""underneath""",10383,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","under","MF18156.mp3","EX18156b.mp3",,,"""Under normal circumstances...""","Dans des conditions normales...",,"over, above",,,,,,,,,,,10384,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"idiomatic expression","idiomatic expression","M","under pressure","MF48108.mp3","EX48108.mp3",,"sous pression","He's very nervous because he's been under pressure for six months.","Il est très nerveux, parce qu'il est sous pression depuis six mois.",,"relaxed, calm, peaceful, content","stressed, anxious, nervous, ill at ease, angst-ridden",,,,,,,,,"For more, see: ""pressure"" ""under""",10385,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"idiomatic expression","idiomatic expression","M","under the weather","MF48109.mp3","EX48109.mp3",,"pas dans son assiette","The flu makes you really feel under the weather. It's better to stay in bed than go out... in such weather.","On n'est vraiment pas dans son assiette quand on a la grippe. Il vaut mieux rester au lit, plutôt que de sortir par un temps pareil.",,"healthy, strong, well, fine","sickly, ill, afflicted, diseased",,,,,,,,,"For more, see: ""weather"" ""ill"" ""sick"" ""hot""",10386,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","under-aged","MF43135.mp3","EX43135.mp3",,"mineur","Under-aged persons aren't allowed in the club.","Les mineurs ne sont pas admis dans le club.",,"overage","young",,,,,,,,,"For more, see: ""under"" ""age""",10387,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","under-stocked","MF44003.mp3","EX44003.mp3",,"insuffisamment approvisionné, en quasi-rupture de stock","We were sold out of T-shirts very quickly because we were under-stocked.","Nous avons vendu tous nos tee-shirts très vite car nous en avions très peu en stock.",,"overstocked",,,,,,,,,,"For more, see: ""under"" ""stock""",10388,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","undercover","MF43136.mp3","EX43136.mp3",,"secret / clandestin","Another name for a spy is an undercover agent.","L'autre nom de l'espion est ""agent secret"".",,,"secret, covert, hidden, concealed",,,,,,,,,"For more, see: ""under"" ""cover"" ""underground""",10389,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","undercurrent","MF61226.mp3","EX61226.mp3","a","courant sous-jacent, tendance","Is the political undercurrent starting to shift?","La tendance politique commence-t-elle à évoluer ?","undercurrents",,,,,,,,,,,"For more, see: ""under"" ""current""",10390,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"plural",,"undercurrents","MF81935.mp3","MS1513.mp3",,"comparativeurants profonds","""undercurrents"" is the plural of:  undercurrent",,,,,,,,,,,,,,10391,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","underestimate","MF33053.mp3","EX33053.mp3","a","sous-estimer","He lost because he underestimated his adversaries' strength.","Il a perdu parce qu'il a sous-estimé la force de ses adversaires.",,"overestimate","underrate",,,,"to underestimate","underestimated","underestimated","underestimating",,"For more, see: ""under"" ""estimate"" ""overestimate""",10392,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"verb, past tense",,"underestimated","MF64668.mp3","MS1514.mp3",,,"""underestimated"" is the past tense of:  underestimate",,,,,,,,,,,,,,10393,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","underexposed","MF43137.mp3","EX43137.mp3",,"sous-exposé","These pictures are so underexposed that you can barely see the faces.","Ces photos sont tellement sous-exposées qu'on arrive à peine à y distinguer les visages.",,"overexposed",,,,,,,,,,"For more, see: ""photograph"" ""slide"" ""camera""",10394,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adverb","M","underground","MF43138.mp3","MS1515.mp3",,"clandestinement / sous (la) terre","During World War II, an extraordinary resistance movement was organized underground.","Au cours de la Seconde Guerre mondiale, un formidable mouvement de résistance clandestin s'est organisé.",,"above ground, public, open","subterranean, underfoot / covert, secret, hidden, confidential",,,,,,,,,"For more, see: ""under"" ""ground"" ""subterranean"" ""undercover""",10395,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective","M","underground","MF43138.mp3","MS1515.mp3",,"clandestin / souterrain","During World War II, an extraordinary resistance movement was organized underground.","Au cours de la Seconde Guerre mondiale, un formidable mouvement de résistance clandestin s'est organisé.",,"aboveground","subterranean,",,,,,,,,,"For more, see: ""under"" ""ground"" ""subterranean"" ""undercover""",10396,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","L","underlie","MF33054.mp3","EX33054.mp3","a","être à la base de, sous-tendre","Does social progress necessarily underlie moral progress?","Le progrès social sous-tend-il nécessairement le progrès moral ?",,,"form the foundation of",,,,"to underlie","underlay",,"underlying",,"For more, see: ""under"" ""lie""",10397,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective / verb, present participle","L","underlying","MF45025.mp3","EX45025.mp3",,"sous-jacent","The underlying meaning of the book is difficult to grasp.","La signification profonde de ce livre est difficile à saisir.",,,"fundamental, essential, crux",,,,,,,,,"For more, see: ""underlie""",10398,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"preposition","VH","underneath","MF24437.mp3","EX24437.mp3",,"au-dessous de, sous","Underneath the surface, he has a heart of gold.","Dans le fond, il a un coeur d'or.",,"over top of",,,,,,,,,,"For more, see: ""under"" ""beneath"" ""below""",10399,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","underrated","MF43139.mp3","EX43139.mp3",,"sous-estimé, méconnu","The latest TV series is underrated.  I actually think it's quite a good program.","La dernière série TV n'as pas reçu, à mon avis, l'accueil qu'elle méritait. Je trouve que c'est plutôt une bonne émission.",,"overrated, overestimated","underestimated",,,,,,,,,,10400,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","understaffed","MF43140.mp3","EX43140.mp3",,"qui manque d'effectifs, de personnel","The hospital is understaffed. They need to hire more nurses.","L'hôpital manque de personnel : il faut embaucher davantage d'infirmiers.",,"overstaffed","shorthanded",,,,,,,,,"For more, see: ""under"" ""staff""",10401,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb","H","understand","MF33055.mp3","EX33055.mp3","a","comprendre","It's difficult for 2 people to understand each other when they don't speak the same language.","Il est difficile pour deux personnes de se comprendre quand elles ne parlent pas la même langue.",,"misunderstand","comprehend, know",,,,"to understand","understood","understood","understanding",,"For more, see: ""understandable"" ""misunderstand"" ""grasp"" ""get across""",10402,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","understand","MF33055.mp3","EX18157c.mp3",,"ne pas comprendre","""She doesn't want to understand.""","Elle ne veut pas comprendre.",,,,,,,,,,,,,10403,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","understand","MF18157.mp3","EX18157a.mp3","*","ne pas comprendre","""I can't understand it.""","Je ne comprends pas ça.",,,,,,,,,,,,,10404,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","understand","MF61227.mp3","EX18157d.mp3",,"ne pas comprendre","""You just don't understand.""","Vous ne comprenez pas.",,,,,,,,,,,,,10405,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","understand","MF33055.mp3","EX18157b.mp3",,"comprendre","""Please understand me.""","Comprenez-moi, je vous en prie.",,,,,,,,,,,,,10406,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","understandable","MF43141.mp3","EX43141.mp3",,"compréhensible, intelligible / normal, naturel","He prefers to go out to eat rather than to cook. That's perfectly understandable.","Il préfère aller manger dehors plutôt que de cuisiner. Ça se comprend parfaitement.",,"incomprehensible, obscure, vague, ambiguous","comprehensible, clear-cut, unambiguous, clear, intelligible",,,,,,,,,"For more, see: ""understand"" ""understanding""",10407,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,"uncountable nouns","noun, uncountable","H","understanding","MF44001.mp3","MS1516.mp3","b","compréhension","Do you have a good understanding of this physics theory? Can you explain it to me?","Est-ce que tu domines bien cette théorie de physique ? Pourrais-tu me l'expliquer ?",,,,,,,,,,,,,10408,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective / verb, present participle","H","understanding","MF44001.mp3","MS1517.mp3",,"compréhensif","She's very understanding. You can tell her anything.","Elle est très compréhensive. Tu peux tout lui dire.",,"misunderstanding",,,,,"to understand",,,,,"For more, see: ""understand"" ""understandable"" ""misunderstanding""",10409,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective","M","understanding","MF44001.mp3","MS1517.mp3",,"compréhensif","She's very understanding. You can tell her anything.","Elle est très compréhensive. Tu peux tout lui dire.",,,"accepting, kind, agreeable, tolerant,",,,,,,,,,"For more, see: ""understand"" ""understandable"" ""misunderstanding""",10410,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","understated","MF44002.mp3","EX44002.mp3",,"discret, d'une élégance discrète","Everything she wears is always understated.","Elle est toujours d'une élégance discrète.",,"overstated","discrete, reserved, contained",,,,,,,,,,10411,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb","M","undertake","MF33056.mp3","EX33056.mp3","a","entreprendre","They've undertaken a long, tedious and complicated job.","Ils ont entrepris un travail long, pénible, et difficile.",,,"take on, take up",,,,"to undertake","undertook","undertaken","undertaking",,,10412,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","undertone","MF61228.mp3","EX61228.mp3","a","allusion / mi-voix","Was there an undertone of criticism in his words?","Y avait-il une critique implicite dans ces paroles ?","undertones",,,,,,,,,,,"For more, see: ""tone""",10413,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"plural",,"undertones","MF81936.mp3","MS1518.mp3",,"nuances","""undertones"" is the plural of:  undertone",,,,,,,,,,,,,,10414,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"clothing","noun, clothing","VH","underwear","MF25416.mp3","EX25416.mp3",,"sous-vêtements, lingerie","Where did you buy that ridiculous underwear?","Où as-tu acheté des sous-vêtements aussi ridicules ?","underwear",,,,,,,,,,,"For more, see: ""under"" ""wear"" ""clothes""",10415,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","underweight","MF44004.mp3","EX44004.mp3",,"trop maigre","Doctor, are the risks of being underweight greater or lower than the risks of being overweight?","Docteur, qu'est-ce qui est le plus grave, être trop maigre ou trop gros ?",,"overweight",,,,,,,,,,"For more, see: ""weight"" ""scale"" ""fat"" ""skinny""",10416,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","L","underwrite","MF33057.mp3","EX33057.mp3","a","garantir, assurer","You should underwrite the jewels you've been offered.","Vous devriez assurer les bijoux qu'on vous a offerts.",,,,,,,"to underwrite","underwrote","underwritten","underwriting",,"For more, see: ""write"" ""insurance"" ""guarantee"" ""assure""",10417,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","undesirable","MF44005.mp3","EX44005.mp3",,"indésirable","Are there any undesirable side effects of this medication?","Ce médicament a-t-il des effets secondaires indésirables ?",,"desirable","unwanted",,,,,,,,,"For more, see: ""desire""",10418,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","undone","MF44006.mp3","EX44006.mp3",,"défait","Watch out!  The bottom of your sweater is coming undone.","Prends garde ! Le bas de ton pull est en train de se défaire.",,"tightened, closed","loosened, opened",,,,,,,,,,10419,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","undress","MF33058.mp3","EX33058.mp3","a","déshabiller","He got undressed in the dark.","Il s'est déshabillé dans le noir.",,"dress, get dressed","strip, disrobe",,,,"to undress","undressed","undressed","undressing",,"For more, see: ""dress""",10420,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"verb, past tense",,"undressed","MF64675.mp3","MS1519.mp3",,,"""undressed"" is the past tense of:  undress",,,,,,,,,,,,,,10421,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","L","unearth","MF33059.mp3","EX33059.mp3","a","déterrer","He just had to unearth the treasure in his garden to become rich.","Il a juste eu à déterrer le trésor qui était enfoui dans son jardin pour devenir riche.",,"bury, hide","dig up, uncover, excavate",,,,"to unearth","unearthed","unearthed","unearthing",,"For more, see: ""earth""",10422,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"verb, past tense",,"unearthed","MF64676.mp3","MS1520.mp3",,,"""unearthed"" is the past tense of:  unearth",,,,,,,,,,,,,,10423,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","uneasy","MF44007.mp3","EX44007.mp3",,"mal à l'aise, anxieux","Did you ever feel uneasy walking through a graveyard at night?","N'as-tu jamais ressenti d'angoisse en traversant un cimetière de nuit ?",,"at ease, relaxed, comfortable","worried, tense, edgy, uptight, anxious",,,,,,,,,,10424,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","uneducated","MF44008.mp3","EX44008.mp3",,"sans éducation, sans instruction","Some humility, please! Having a diploma doesn't necessarily mean that you aren't among the uneducated.","Un peu d'humilité, je vous en prie ! Avoir des diplômes ne signifie en rien que vous faites partie d'une élite.",,"educated","ignorant",,,,,,,,,"For more, see: ""education"" ""school"" ""teacher"" ""college"" ""university"" ""professor""",10425,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unemotional","MF44009.mp3","EX44009.mp3",,"impassible, peu émotif","Chris remained unemotional throughout the entire film while his friend cried.","Chris est restée impassible tout le long du film alors que son ami n'arrêtait pas de pleurer.",,"emotional","cold, indifferent, unfeeling",,,,,,,,,"For more, see: ""emotion"" ""feeling""",10426,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unemployed","MF44010.mp3","EX44010.mp3",,"chômeur","Being unemployed should be a short term occupation.","Etre chômeur devrait être une situation à durée déterminée.",,"employed","jobless",,,,,,,,,"For more, see: ""unemployment"" ""employ"" ""jobless""",10427,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"business, trade and commerce","noun, business","H","unemployment","MF25417.mp3","EX25417.mp3",,"chômage","For the first time in 5 years, the unemployment rate has just gone down slightly. But unemployment is still a huge problem.","Pour la première fois depuis 5 ans, le taux de chômage vient de baisser légèrement. Mais le chômage est encore un vaste problème.",,"employment",,,,,,,,,,"For more, see: ""unemployed"" ""employment""",10428,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective","H","unenjoyable","MF44011.mp3","MS1521.mp3",,"désagréable, mauvais","Did you have a bad day at school?  Is that why you're in a bad mood?","Tu as passé une mauvaise journée à l'école aujourd'hui ? C'est pour ça que tu es aussi grognon ?",,"enjoyable, pleasant","unpleasant, bad, unhappy, disagreeable",,,,,,,,,"For more, see: ""enjoy"" ""happiness"" ""pleasing""",10429,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unequal","MF44012.mp3","EX44012.mp3",,"inégal","Why are the salaries of men and women still unequal?","Pourquoi les salaires des hommes et des femmes ne sont-ils toujours pas égaux ?",,"equal","different, dissimilar, unalike",,,,,,,,,"For more, see: ""equivalent""",10430,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","uneven","MF44013.mp3","EX44013.mp3",,"inégal, irrégulier","Architects never draw uneven lines.","Les architectes ne tracent jamais de lignes irrégulières.",,"even","jagged, irregular, lopsided, asymmetrical",,,,,,,,,"For more, see: ""even"" ""irregular""",10431,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unexpected","MF44014.mp3","EX44014.mp3",,"inattendu","What an unexpected gift! It's wonderful!","Quel cadeau inattendu ! C'est magnifique !",,"expected","sudden, surprising, unanticipated",,,,,,,,,"For more, see: ""expected""",10432,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","M","unexpectedly","MF47090.mp3","EX47090.mp3",,"inopinément, à l'improviste","She dropped by quite unexpectedly.","Elle est passée nous voir tout à fait à l'improviste.",,"expectedly","surprisingly, suddenly,",,,,,,,,,"For more, see: ""unexpected"" ""expected"" ""expect""",10433,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective",,"unfair","MF61229.mp3","EX61229.mp3",,"injuste","""That's unfair!"" she protested. My sister is getting more than I am.",,,"fair, just","unjust",,,,,,,,,"For more, see: ""biased"" ""prejudiced""",10434,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unfamiliar","MF44015.mp3","EX44015.mp3",,"peu familier, inconnu","This street looks unfamiliar.  Are you sure we're going in the right direction?","Je ne reconnais pas cette rue. Etes-vous sûr que nous allons dans la bonne direction ?",,"familiar, well-known, common","new, unknown",,,,,,,,,"For more, see: ""recognize""",10435,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","unfasten","MF33060.mp3","EX33060.mp3","a","desserrer, détacher, ouvrir","Please don't unfasten your seatbelts until the sign has been turned off.","Veuillez ne pas détacher vos ceintures tant que le signal lumineux est allumé.",,"fasten","loosen, undo",,,,"to unfasten","unfastened","unfastened","unfastening",,"For more, see: ""fasten"" ""lose"" ""unchain""",10436,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"verb, past tense",,"unfastened","MF64677.mp3","MS1522.mp3",,,"""unfastened"" is the past tense of:  unfasten",,,,,,,,,,,,,,10437,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adjective",,"unfavorable","MF61230.mp3","MS1523.mp3",,"défavorable","I'm afraid I've got to give an unfavorable decision.",,,"favorable","detrimental",,,,,,,,,,10438,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unfit","MF44016.mp3","EX44016.mp3",,"inapte, pas en bonne forme physique / impropre","I'm afraid your dog is unfit for competition.  It seems that she does not have a pure bloodline.","J'ai bien peur que votre chienne soit inapte à concourir. Il semblerait qu'elle ne soit pas de pure race.",,"fit, competent, able","incompetent, unqualified, incapable, disqualified",,,,,,,,,,10439,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unforgettable","MF44017.mp3","EX44017.mp3",,"inoubliable","I've just spent an unforgettable week.","Je viens de passer une semaine inoubliable.",,,"memorable, wonderful, amazing, great",,,,,,,,,"For more, see: ""forget""",10440,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unfortunate","MF44018.mp3","EX44018.mp3",,"malheureux, regrettable / malchanceux","How unfortunate!","Il est malheureux qu'elle ait perdu sa mère à douze ans.",,"fortunate","unlucky, misfortunate",,,,,,,,,"For more, see: ""fortune"" ""luck""",10441,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:29",,,,"adverb","H","unfortunately","MF47091.mp3","MS1524.mp3",,"malheureusement","""'Unfortunately' is an adverb that shouldn't exist.""                                                        ""Unfortunately it does.""","""Malheureusement"" est un adverbe qui ne devrait pas exister.",,"fortunately","unluckily, unhappily",,,,,,,,,"For more, see: ""fortunately""",10442,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","ungrateful","MF44019.mp3","EX44019.mp3",,"ingrat","Spoiled children are often ungrateful for the things they've been given.","Les enfants gâtés se montrent souvent ingrats au regard de tout ce qui leur est offert.",,"grateful, appreciative","unappreciative",,,,,,,,,,10443,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","unhappy","MF44020.mp3","EX44020.mp3",,"malheureux","His leaving left her unhappy.","Elle a été très affectée par son départ.",,"happy","miserable, melancholy, sad, gloomy, depressive",,,,,,,,,"For more, see: ""happy""",10444,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective",,"unhealthy","MF61231.mp3","EX61231.mp3",,"maladif, malsain","Smoking may be physically unhealthy.",,,"healthy","sickly",,,,,,,,,"For more, see: ""health"" ""nutrition"" ""vitamin""",10445,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,"clothing","noun, clothing","M","uniform","MF25418.mp3","AR1504.mp3",,"uniforme","Did you have to wear a uniform in elementary school?","Etiez-vous tenus de porter l'uniforme à l'école primaire ?","uniforms","unlike, dissimilar","like, alike, same",,,,,,,,,,10446,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,"clothing","noun, clothing","M","uniform","MF25419.mp3","AR1505.mp3",,"uniforme","Policemen wear navy blue uniforms.","Les policiers portent des uniformes bleu marine.","uniforms",,,,,,,,,,,"For more, see: ""clothes"" ""clothing""",10447,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unimportant","MF44021.mp3","EX44021.mp3",,"sans importance, insignifiant","Some people pay too much attention to unimportant things.","Certaines personnes accordent trop d'importance à des broutilles.",,"important, significant","trivial, banal, insignificant, petty, minor",,,,,,,,,"For more, see: ""insignificant"" ""important""",10448,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","uninformative","MF44022.mp3","EX44022.mp3",,"non instructif, qui n'apprend rien","In this paper, the articles are uninformative.","Les articles de ce journal n'ont pas le moindre contenu informatif.",,"informative","non-instructive, un-educational",,,,,,,,,"For more, see: ""informative""",10449,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","uninhabited","MF44023.mp3","EX44023.mp3",,"inhabité, vide, désert","He retired to an uninhabited island.","Il s'est retiré sur une île déserte.",,"inhabited","deserted, vacant",,,,,,,,,"For more, see: ""inhabited"" ""desert""",10450,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","uninjured","MF44024.mp3","EX44024.mp3",,"indemne, sain et sauf","Mary escaped from the car accident uninjured.","Mary est sortie indemne de son accident de voiture.",,"injured, hurt","unhurt",,,,,,,,,"For more, see: ""injury""",10451,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","unintelligent","MF44025.mp3","EX44025.mp3",,"inintelligent","Don't think he's unintelligent, he's just very confused at the moment.","Ne pensez pas qu'il soit inintelligent, il est simplement déboussolé pour le moment.",,"intelligent, bright, smart","dumb, stupid, simple, mindless, foolish",,,,,,,,,"For more, see: ""intelligent""",10452,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"labor","noun, labor","H","union","MF61232.mp3","EX61232.mp3","a","union / syndicat (= trade union)","Almost every profession has a union.","Presque chaque profession possède son syndicat.","unions",,,,,,,,,,,"For more, see: ""unit"" ""united""",10453,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,,"plural",,"unions","MF81938.mp3","AR1506.mp3",,"syndicats, unions","""unions"" is the plural of:  union",,,,,,,,,,,,,,10454,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","unique","MF44026.mp3","EX44026.mp3",,"unique, exceptionnel","If something is unique, it's one of a kind.","Ce qui est unique est exceptionnel.",,"ordinary","only / extraordinary, exceptional, rare",,,,,,,,,,10455,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:19",,,"unit of measure","noun, unit of measure","M","unit","MF61233.mp3","AR1507.mp3","a","unité","The basic unit of measure in England and America is the foot.","L'unité de mesure de base au Royaume-Uni et aux Etats-Unis est le pied.","units",,,,,,,,,,,"For more, see: ""united"" ""union""",10456,,,,
